%
% index = 1620, name = bbob_f020_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.751794838286600e-01
% function evaluation | indicator value | target hit
1	3.116965443620660e+00	3.162277660168380e+00
7	1.188508521904160e+00	1.202264434617413e+00
30	1.055246649520792e+00	1.071519305237606e+00
44	2.981190773595387e-01	3.019951720402016e-01
175	1.852123964063481e-01	1.862087136662867e-01
202	1.631271791359574e-01	1.659586907437560e-01
304	1.609766613922047e-01	1.621810097358930e-01
5101	1.609766050095059e-01	1.621810097358930e-01
%
% index = 1621, name = bbob_f020_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 9.715054903280740e-01
% function evaluation | indicator value | target hit
1	1.077117606371574e+00	1.096478196143185e+00
35	4.626527113718296e-01	4.677351412871982e-01
60	4.374361726575561e-01	4.466835921509631e-01
116	3.259276064199977e-01	3.311311214825911e-01
117	3.205461055740870e-01	3.235936569296283e-01
5101	3.191162498243908e-01	3.235936569296283e-01
%
% index = 1622, name = bbob_f020_i07_d03__bbob_f021_i08_d03
% instance = 3, reference value = 9.910215778793340e-01
% function evaluation | indicator value | target hit
1	8.350724582968598e+01	8.511380382023764e+01
5	2.084890223948933e+01	2.089296130854040e+01
90	9.183378960829833e+00	9.332543007969910e+00
110	6.408153221942294e-01	6.456542290346555e-01
303	6.306080684604858e-01	6.309573444801932e-01
5101	6.304690536679867e-01	6.309573444801932e-01
%
% index = 1623, name = bbob_f020_i09_d03__bbob_f021_i10_d03
% instance = 4, reference value = 9.852467357209610e-01
% function evaluation | indicator value | target hit
1	1.313626356947961e+00	1.318256738556407e+00
51	1.192368563025461e+00	1.202264434617413e+00
99	8.197252553401686e-01	8.317637711026710e-01
208	8.104285419092820e-01	8.128305161640993e-01
5101	8.103302501154310e-01	8.128305161640993e-01
%
% index = 1624, name = bbob_f020_i11_d03__bbob_f021_i12_d03
% instance = 5, reference value = 9.562770573771070e-01
% function evaluation | indicator value | target hit
1	1.015483459464607e+00	1.023292992280754e+00
50	9.522546442869181e-01	9.549925860214360e-01
51	7.608206147134167e-01	7.762471166286917e-01
59	5.709102303843023e-01	5.754399373371569e-01
140	5.112989989695818e-01	5.128613839913648e-01
5101	5.073221821555618e-01	5.128613839913648e-01
%
% index = 1625, name = bbob_f020_i13_d03__bbob_f021_i14_d03
% instance = 6, reference value = 9.991655725815850e-01
% function evaluation | indicator value | target hit
1	1.926063529537585e+00	1.949844599758045e+00
7	3.598423268257028e-01	3.630780547701014e-01
49	2.340118759297493e-01	2.344228815319922e-01
203	2.102717666239207e-01	2.137962089502232e-01
5101	2.101543824138109e-01	2.137962089502232e-01
%
% index = 1626, name = bbob_f020_i15_d03__bbob_f021_i16_d03
% instance = 7, reference value = 9.983276085768970e-01
% function evaluation | indicator value | target hit
1	6.703436085773397e+00	6.760829753919817e+00
10	3.032381080182498e+00	3.090295432513591e+00
88	9.136172896819786e-01	9.332543007969910e-01
169	1.834924257139519e-01	1.862087136662867e-01
202	1.102132920136654e-01	1.122018454301964e-01
203	1.093280702187164e-01	1.096478196143185e-01
5101	1.087338217364714e-01	1.096478196143185e-01
%
% index = 1627, name = bbob_f020_i17_d03__bbob_f021_i18_d03
% instance = 8, reference value = 9.808260716675870e-01
% function evaluation | indicator value | target hit
1	2.394425595436587e+00	2.398832919019490e+00
3	8.816951320003721e-01	8.912509381337456e-01
16	6.917093968350083e-01	6.918309709189365e-01
23	6.099824276682375e-01	6.165950018614822e-01
205	5.542349399979165e-01	5.623413251903491e-01
5101	5.539204794207109e-01	5.623413251903491e-01
%
% index = 1628, name = bbob_f020_i19_d03__bbob_f021_i21_d03
% instance = 9, reference value = 9.821660302178991e-01
% function evaluation | indicator value | target hit
1	1.484322741355399e+00	1.513561248436208e+00
4	1.084458276207899e+00	1.096478196143185e+00
166	2.906494181040800e-01	2.951209226666385e-01
5101	2.904570109488581e-01	2.951209226666385e-01
%
% index = 1629, name = bbob_f020_i21_d03__bbob_f021_i22_d03
% instance = 10, reference value = 9.935101773306700e-01
% function evaluation | indicator value | target hit
1	4.642229706463498e-01	4.677351412871982e-01
18	1.756704966125162e-01	1.778279410038923e-01
176	1.601908074263901e-01	1.621810097358930e-01
202	1.578083016823530e-01	1.584893192461113e-01
203	1.412174643130648e-01	1.412537544622754e-01
5101	1.411396126181020e-01	1.412537544622754e-01
%
% index = 1630, name = bbob_f020_i23_d03__bbob_f021_i24_d03
% instance = 11, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	2.655085343374500e+00	2.691534803926916e+00
10	2.303809675283647e+00	2.344228815319922e+00
53	6.943759436809369e-01	7.079457843841379e-01
211	4.837373826350218e-01	4.897788193684462e-01
303	4.734214877544579e-01	4.786300923226383e-01
5101	4.732789911962121e-01	4.786300923226383e-01
%
% index = 1631, name = bbob_f020_i25_d03__bbob_f021_i26_d03
% instance = 12, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	2.036105925857000e+00	2.041737944669529e+00
35	1.830541950998261e+00	1.862087136662868e+00
40	7.410448790702722e-01	7.413102413009175e-01
92	6.786128337158581e-01	6.918309709189365e-01
102	6.445041099287023e-01	6.456542290346555e-01
134	5.599796273273840e-01	5.623413251903491e-01
202	5.441697506307200e-01	5.495408738576245e-01
203	4.961731529708784e-01	5.011872336272722e-01
5101	4.918727569515539e-01	5.011872336272722e-01
%
% index = 1632, name = bbob_f020_i27_d03__bbob_f021_i28_d03
% instance = 13, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	2.007368193572000e+00	2.041737944669529e+00
