%
% index = 510, name = bbob_f013_i02_d02__bbob_f013_i04_d02
% instance = 1, reference value = 9.281650233777330e-01
% function evaluation | indicator value | target hit
1	7.900631008374702e-01	7.943282347242815e-01
5101	7.900631008374702e-01	7.943282347242815e-01
%
% index = 511, name = bbob_f013_i03_d02__bbob_f013_i05_d02
% instance = 2, reference value = 5.024421480704691e-01
% function evaluation | indicator value | target hit
1	2.521473515214586e-01	2.570395782768864e-01
7	2.209402347265543e-01	2.238721138568339e-01
18	2.122285591735619e-01	2.137962089502232e-01
27	1.830312260547042e-01	1.862087136662867e-01
34	1.784488322329896e-01	1.819700858609984e-01
45	1.519396282479367e-01	1.548816618912481e-01
59	1.437844525392079e-01	1.445439770745928e-01
70	1.409448498836500e-01	1.412537544622754e-01
105	1.370908341192121e-01	1.380384264602885e-01
125	1.285811930509442e-01	1.288249551693134e-01
156	1.239895404677819e-01	1.258925411794167e-01
160	9.620065613328072e-02	9.772372209558107e-02
176	8.686074938142690e-02	8.709635899560805e-02
195	7.841570634611383e-02	7.943282347242814e-02
196	6.333879039302748e-02	6.456542290346556e-02
203	6.284288930815951e-02	6.309573444801933e-02
206	6.099253766945506e-02	6.165950018614822e-02
211	5.556429155295611e-02	5.623413251903491e-02
214	5.407819657423829e-02	5.495408738576246e-02
215	5.345872399446250e-02	5.370317963702527e-02
318	5.247230310146989e-02	5.248074602497726e-02
5101	5.225527454024437e-02	5.248074602497726e-02
%
% index = 512, name = bbob_f013_i07_d02__bbob_f013_i08_d02
% instance = 3, reference value = 8.754993171551310e-01
% function evaluation | indicator value | target hit
1	6.329442165616301e-01	6.456542290346555e-01
5	3.699857750823521e-01	3.715352290971726e-01
7	2.924572765182242e-01	2.951209226666385e-01
54	2.868659569548262e-01	2.884031503126606e-01
56	2.727651457376459e-01	2.754228703338166e-01
60	1.968215305934529e-01	1.995262314968880e-01
158	1.637105956756417e-01	1.659586907437560e-01
204	1.606679507195397e-01	1.621810097358930e-01
206	1.557935199060172e-01	1.584893192461113e-01
5101	1.555964526849744e-01	1.584893192461113e-01
%
% index = 513, name = bbob_f013_i09_d02__bbob_f013_i10_d02
% instance = 4, reference value = 8.182542531946499e-01
% function evaluation | indicator value | target hit
1	1.122934971248650e+00	1.148153621496883e+00
7	9.569328869426499e-01	9.772372209558107e-01
19	6.006214361583324e-01	6.025595860743578e-01
30	4.312669848416540e-01	4.365158322401660e-01
51	4.043602012009063e-01	4.073802778041127e-01
63	2.821713425217999e-01	2.884031503126606e-01
