%
% index = 2385, name = bbob_f017_i02_d05__bbob_f017_i04_d05
% instance = 1, reference value = 9.712210082830310e-01
% function evaluation | indicator value | target hit
1	6.343155873143338e-01	6.456542290346555e-01
5101	6.343155873143338e-01	6.456542290346555e-01
%
% index = 2386, name = bbob_f017_i03_d05__bbob_f017_i05_d05
% instance = 2, reference value = 9.544497455240299e-01
% function evaluation | indicator value | target hit
1	1.053313276045530e+00	1.071519305237606e+00
51	1.033149456001030e+00	1.047128548050900e+00
185	7.587526876035007e-01	7.762471166286917e-01
305	7.550492781811278e-01	7.585775750291838e-01
5101	7.550140460639714e-01	7.585775750291838e-01
%
% index = 2387, name = bbob_f017_i07_d05__bbob_f017_i08_d05
% instance = 3, reference value = 9.614022837541690e-01
% function evaluation | indicator value | target hit
1	8.906990230424818e-01	8.912509381337456e-01
5101	8.906990230424818e-01	8.912509381337456e-01
%
% index = 2388, name = bbob_f017_i09_d05__bbob_f017_i10_d05
% instance = 4, reference value = 9.728647809214460e-01
% function evaluation | indicator value | target hit
1	6.105763214356255e-01	6.165950018614822e-01
5101	6.105763214356255e-01	6.165950018614822e-01
%
% index = 2389, name = bbob_f017_i11_d05__bbob_f017_i12_d05
% instance = 5, reference value = 9.943143647268430e-01
% function evaluation | indicator value | target hit
1	2.578305874701060e-01	2.630267991895382e-01
73	2.500469331597206e-01	2.511886431509580e-01
205	2.075829651372190e-01	2.089296130854039e-01
5101	2.073712434271411e-01	2.089296130854039e-01
%
% index = 2390, name = bbob_f017_i13_d05__bbob_f017_i14_d05
% instance = 6, reference value = 9.609196360003009e-01
% function evaluation | indicator value | target hit
1	9.223961998470824e-01	9.332543007969910e-01
32	6.830298363985721e-01	6.918309709189365e-01
94	6.393266749777500e-01	6.456542290346555e-01
126	5.574362877873553e-01	5.623413251903491e-01
150	5.491715606487246e-01	5.495408738576245e-01
202	5.303619162132447e-01	5.370317963702527e-01
203	5.179938082904110e-01	5.248074602497725e-01
204	5.039915041903046e-01	5.128613839913648e-01
205	4.661878119084471e-01	4.677351412871982e-01
5101	4.614690517548481e-01	4.677351412871982e-01
%
% index = 2391, name = bbob_f017_i15_d05__bbob_f017_i16_d05
% instance = 7, reference value = 9.644544553793690e-01
% function evaluation | indicator value | target hit
1	2.108846732843383e+00	2.137962089502232e+00
56	1.896785056062915e+00	1.905460717963247e+00
5101	1.896408334590526e+00	1.905460717963247e+00
%
% index = 2392, name = bbob_f017_i17_d05__bbob_f017_i18_d05
% instance = 8, reference value = 9.344243798010400e-01
% function evaluation | indicator value | target hit
1	1.180714798653040e+00	1.202264434617413e+00
5101	1.180714798653040e+00	1.202264434617413e+00
%
% index = 2393, name = bbob_f017_i19_d05__bbob_f017_i21_d05
% instance = 9, reference value = 9.747690102377170e-01
% function evaluation | indicator value | target hit
1	5.503211297612177e-01	5.623413251903491e-01
72	4.880842940532163e-01	4.897788193684462e-01
203	4.534647588806232e-01	4.570881896148750e-01
5101	4.528103210306639e-01	4.570881896148750e-01
%
% index = 2394, name = bbob_f017_i21_d05__bbob_f017_i22_d05
% instance = 10, reference value = 8.617382515670460e-01
% function evaluation | indicator value | target hit
1	1.491362622572751e+00	1.513561248436208e+00
5101	1.491362622572751e+00	1.513561248436208e+00
%
% index = 2395, name = bbob_f017_i23_d05__bbob_f017_i24_d05
% instance = 11, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.644769310934500e+00	1.659586907437561e+00
84	1.004994612278500e+00	1.023292992280754e+00
5101	1.004743864167500e+00	1.023292992280754e+00
%
% index = 2396, name = bbob_f017_i25_d05__bbob_f017_i26_d05
% instance = 12, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	9.671629919761676e-01	9.772372209558107e-01
155	9.409190013800703e-01	9.549925860214360e-01
202	6.528454061723310e-01	6.606934480075960e-01
5101	6.526034023981802e-01	6.606934480075960e-01
%
% index = 2397, name = bbob_f017_i27_d05__bbob_f017_i28_d05
% instance = 13, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	8.704213604670106e-01	8.709635899560807e-01
5101	8.543262947741463e-01	8.709635899560807e-01
%
% index = 2398, name = bbob_f017_i29_d05__bbob_f017_i30_d05
% instance = 14, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	5.367732567815025e-01	5.370317963702527e-01
5101	5.367732567815025e-01	5.370317963702527e-01
%
% index = 2399, name = bbob_f017_i31_d05__bbob_f017_i34_d05
% instance = 15, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.010251345354000e+00	1.023292992280754e+00
202	9.938199130219104e-01	1.000000000000000e+00
5101	9.936808971755429e-01	1.000000000000000e+00
