%
% index = 1785, name = bbob_f001_i02_d05__bbob_f021_i04_d05
% instance = 1, reference value = 8.679139224520040e-01
% function evaluation | indicator value | target hit
1	1.449910934565504e+00	1.479108388168207e+00
32	1.443546576114504e+00	1.445439770745927e+00
148	1.380922389155000e+00	1.412537544622754e+00
308	1.379747125168509e+00	1.380384264602885e+00
5101	1.379747125163270e+00	1.380384264602885e+00
%
% index = 1786, name = bbob_f001_i03_d05__bbob_f021_i05_d05
% instance = 2, reference value = 8.981194022912991e-01
% function evaluation | indicator value | target hit
1	1.636944452022299e+00	1.659586907437561e+00
75	1.265481670335799e+00	1.288249551693134e+00
100	9.526462631073207e-01	9.549925860214360e-01
5101	9.490131763327991e-01	9.549925860214360e-01
%
% index = 1787, name = bbob_f001_i07_d05__bbob_f021_i08_d05
% instance = 3, reference value = 8.906015093352930e-01
% function evaluation | indicator value | target hit
1	1.576996349484793e+00	1.584893192461114e+00
305	1.546668975369793e+00	1.548816618912481e+00
5101	1.546610863659293e+00	1.548816618912481e+00
%
% index = 1788, name = bbob_f001_i09_d05__bbob_f021_i10_d05
% instance = 4, reference value = 9.469722647664131e-01
% function evaluation | indicator value | target hit
1	9.384133499244118e-01	9.549925860214360e-01
4	9.310695586431554e-01	9.332543007969910e-01
183	7.251547539690634e-01	7.413102413009175e-01
203	7.231220065783399e-01	7.244359600749900e-01
5101	7.208693999086366e-01	7.244359600749900e-01
%
% index = 1789, name = bbob_f001_i11_d05__bbob_f021_i12_d05
% instance = 5, reference value = 9.349498442948750e-01
% function evaluation | indicator value | target hit
1	8.940905196589484e-01	9.120108393559098e-01
52	8.018772000768299e-01	8.128305161640993e-01
5101	8.002836326893025e-01	8.128305161640993e-01
%
% index = 1790, name = bbob_f001_i13_d05__bbob_f021_i14_d05
% instance = 6, reference value = 9.377535653043020e-01
% function evaluation | indicator value | target hit
1	3.018315563195302e+00	3.019951720402016e+00
5101	3.018315563195302e+00	3.019951720402016e+00
%
% index = 1791, name = bbob_f001_i15_d05__bbob_f021_i16_d05
% instance = 7, reference value = 9.417270820765480e-01
% function evaluation | indicator value | target hit
1	6.390250416786759e-01	6.456542290346555e-01
5101	6.390250416786759e-01	6.456542290346555e-01
%
% index = 1792, name = bbob_f001_i17_d05__bbob_f021_i18_d05
% instance = 8, reference value = 9.753465350853320e-01
% function evaluation | indicator value | target hit
1	9.004476021185576e-01	9.120108393559098e-01
5	8.203861094877498e-01	8.317637711026710e-01
9	8.017333845736030e-01	8.128305161640993e-01
204	7.921221402135507e-01	7.943282347242815e-01
5101	7.914788453571897e-01	7.943282347242815e-01
%
% index = 1793, name = bbob_f001_i19_d05__bbob_f021_i21_d05
% instance = 9, reference value = 9.422188702894380e-01
% function evaluation | indicator value | target hit
1	1.924193941456938e+00	1.949844599758045e+00
84	1.461032670340938e+00	1.479108388168207e+00
202	1.298899605736938e+00	1.318256738556407e+00
5101	1.296544151282938e+00	1.318256738556407e+00
%
% index = 1794, name = bbob_f001_i21_d05__bbob_f021_i22_d05
% instance = 10, reference value = 9.370475856182690e-01
% function evaluation | indicator value | target hit
1	9.107355527516136e-01	9.120108393559098e-01
21	5.970112100047120e-01	6.025595860743578e-01
204	5.884662676236637e-01	5.888436553555889e-01
5101	5.875741650868282e-01	5.888436553555889e-01
%
% index = 1795, name = bbob_f001_i23_d05__bbob_f021_i24_d05
% instance = 11, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000411522630500e+00	1.023292992280754e+00
18	8.692205941616991e-01	8.709635899560807e-01
202	8.332947772007915e-01	8.511380382023764e-01
5101	8.332074211196525e-01	8.511380382023764e-01
%
% index = 1796, name = bbob_f001_i25_d05__bbob_f021_i26_d05
% instance = 12, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	9.768349861512753e-01	9.772372209558107e-01
5101	9.768349861512753e-01	9.772372209558107e-01
%
% index = 1797, name = bbob_f001_i27_d05__bbob_f021_i28_d05
% instance = 13, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	9.239138371317518e-01	9.332543007969910e-01
5101	9.127847552995962e-01	9.332543007969910e-01
%
% index = 1798, name = bbob_f001_i29_d05__bbob_f021_i30_d05
% instance = 14, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.306064216447000e+00	1.318256738556407e+00
5101	1.306064216447000e+00	1.318256738556407e+00
%
% index = 1799, name = bbob_f001_i31_d05__bbob_f021_i34_d05
% instance = 15, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.698944706041000e+00	1.737800828749375e+00
93	1.625181229623000e+00	1.659586907437561e+00
5101	1.625143368627500e+00	1.659586907437561e+00
