%
% index = 1440, name = bbob_f014_i02_d03__bbob_f015_i04_d03
% instance = 1, reference value = 9.643940844993460e-01
% function evaluation | indicator value | target hit
1	7.756994311786236e-01	7.762471166286917e-01
18	6.710383058108224e-01	6.760829753919817e-01
51	6.130367221103885e-01	6.165950018614822e-01
66	4.930911297699397e-01	5.011872336272722e-01
76	4.812726987871787e-01	4.897788193684462e-01
89	4.003666151878266e-01	4.073802778041127e-01
98	3.062419690597743e-01	3.090295432513591e-01
123	2.963704390893104e-01	3.019951720402016e-01
166	2.817481860524704e-01	2.818382931264454e-01
310	2.750471379123417e-01	2.754228703338166e-01
5101	2.750044793364207e-01	2.754228703338166e-01
%
% index = 1441, name = bbob_f014_i03_d03__bbob_f015_i05_d03
% instance = 2, reference value = 8.967742460711980e-01
% function evaluation | indicator value | target hit
1	6.696528755763642e-01	6.760829753919817e-01
5101	6.696528755763642e-01	6.760829753919817e-01
%
% index = 1442, name = bbob_f014_i07_d03__bbob_f015_i08_d03
% instance = 3, reference value = 9.367763567526159e-01
% function evaluation | indicator value | target hit
1	8.429086470667720e-01	8.511380382023764e-01
5101	8.429086470667720e-01	8.511380382023764e-01
%
% index = 1443, name = bbob_f014_i09_d03__bbob_f015_i10_d03
% instance = 4, reference value = 9.562871624334950e-01
% function evaluation | indicator value | target hit
1	8.999199121958508e-01	9.120108393559098e-01
26	7.499703592822542e-01	7.585775750291838e-01
47	6.851305220072235e-01	6.918309709189365e-01
209	6.340909751655505e-01	6.456542290346555e-01
5101	6.335748972868824e-01	6.456542290346555e-01
%
% index = 1444, name = bbob_f014_i11_d03__bbob_f015_i12_d03
% instance = 5, reference value = 9.333728282755470e-01
% function evaluation | indicator value | target hit
1	4.917400373085999e-01	5.011872336272722e-01
177	4.458395361074809e-01	4.466835921509631e-01
203	2.963362687618041e-01	3.019951720402016e-01
302	2.916891293030988e-01	2.951209226666385e-01
5101	2.915521630236121e-01	2.951209226666385e-01
%
% index = 1445, name = bbob_f014_i13_d03__bbob_f015_i14_d03
% instance = 6, reference value = 8.871240020440220e-01
% function evaluation | indicator value | target hit
1	3.336997972337507e+01	3.388441561392025e+01
3	9.083110758907152e+00	9.120108393559097e+00
15	2.313320826520522e+00	2.344228815319922e+00
66	2.109271087246022e+00	2.137962089502232e+00
126	1.682931864374022e+00	1.698243652461744e+00
5101	1.664502134993022e+00	1.698243652461744e+00
%
% index = 1446, name = bbob_f014_i15_d03__bbob_f015_i16_d03
% instance = 7, reference value = 9.125139485688980e-01
% function evaluation | indicator value | target hit
1	5.445100681013350e-01	5.495408738576245e-01
5101	5.445100681013350e-01	5.495408738576245e-01
%
% index = 1447, name = bbob_f014_i17_d03__bbob_f015_i18_d03
% instance = 8, reference value = 9.660768861080440e-01
% function evaluation | indicator value | target hit
1	8.277556436119911e-01	8.317637711026710e-01
23	2.623032387850522e-01	2.630267991895382e-01
81	2.223041409967046e-01	2.238721138568339e-01
83	2.169893778804348e-01	2.187761623949552e-01
94	2.095272848092506e-01	2.137962089502232e-01
